tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1957662837,DArLiNE!!* بیرت دەکەم,sadness,laceefranks,@JustDarline DArLiNE!!* miss you,DArLiNE!!* miss you,دڵتەنگ
1957662943,تەنها شەمەندەفەرەکەمم لەدەستدا,worry,thejellybeankid,Just missed my train,Just missed my train,نیگەران
1957662946,هائای ئەوانە جومگەی ڕەشی کترین؟؟؟ من بە ڕەشەوە ئەوانم هەیە!!! سوپەر دۆپ، تەنها خۆزگە بە زێڕ هاتبن!!!,worry,MadisonKellyNYC,"@iprmktg Haaay are those the Kettle black joints???  I have them in black!!! Super dope, just wished they came in gold!!!","Haaay are those the Kettle black joints??? I have them in black!!! Super dope, just wished they came in gold!!!",نیگەران
1957663147,شۆفێریکردن بۆ ماوەی ٣ کاتژمێر بەدەوریدا نەچوون بۆ هیچ شوێنێک ئەوەندە خۆش نییە کە پێدەچێت، بیری وانەی گۆرانی وتنەکەمم کرد,worry,zoyaz,"driving around for 3 hours going nowhere is not as fun as it seems, i missed my singing lesson","driving around for 3 hours going nowhere is not as fun as it seems, i missed my singing lesson",نیگەران
1957663256,هەمووتان هیچ بیرۆکەیەکتان نییە کە چەندە خراپ خۆزگەم دەخواست کە لە botcon بوومایە. ئای باشە! ساڵی داهاتوو!,worry,agiftedmind,You all have no Idea how badly I wish that I was at botcon.  Oh well! NEXT YEAR!,You all have no Idea how badly I wish that I was at botcon. Oh well! NEXT YEAR!,نیگەران
1957663307,من و هاوڕێکەم لێرە بێ هیواین کە ناتوانین بیکەین,worry,KINGmoney,@illestnana me and my friend over here are disappointed we cant make it,me and my friend over here are disappointed we cant make it,نیگەران
1957663384,بۆچی ئەمڕۆم حجز نەکرد پشوو هەروەها نەمتوانی بێزار بم لە کار کەشوهەوا زۆر باشە بۆ ئەوەی لێرە بم,sadness,martygallagher,Why didn't I book today off as well could not be bothered with work the weather is too good to be in here,Why didn't I book today off as well could not be bothered with work the weather is too good to be in here,دڵتەنگ
1957663637,زۆڵ! من دەمەوێت لە کەنار دەریا لە ژێر خۆردا بم,hate,mkeats,@alexlomas Bastard! I want to be at the beach in the sun,Bastard! I want to be at the beach in the sun,ڕق
1957663654,من دەبوو جینزێکی هەمان قەبارەم دەست بکەوێت، نەمتوانی چەناگەم بگەیەنمە تەمەنی ١٤ ساڵان,worry,sprinkles_,"@MadamSalami i had to get the same sized jeans, i couldnt get my hips into the 14's","i had to get the same sized jeans, i couldnt get my hips into the 14's",نیگەران
1957663833,باوەڕ ناکرێم لەم درەنگانە لە دەرەوە بمێنمەوە!.....بەخەبەرهاتنەوە بۆ کار لە T-minus 4hours,worry,sarahakh,cant believe i stay out this late!.....waking up for work in T-minus 4hours,cant believe i stay out this late!.....waking up for work in T-minus 4hours,نیگەران
1957663990,dooood! کار دەکات! کاتی چای دواتر؟ ئەمشەو کار دەکەیت؟,fun,pony_hooves,@QueenKelso dooood! it is working! tea time later? are you working tonight?,dooood! it is working! tea time later? are you working tonight?,خۆشی
1957663999,ئەمشەو لە یاری یارییەکە بێبەش بووم هیوادارم سبەی شەو بتوانم بیکەم.,worry,Anniee451,@CNReilly I missed Match Game tonight    I hope I make it tomorrow night.,I missed Match Game tonight I hope I make it tomorrow night.,نیگەران
1957664223,UP زۆر نایاب بوو! پێویستە هەمووان بچن بیبینن. بەڵام شانۆی گەمژانە کورتە فیلمی پیکساری پیشان نەدا.,enthusiasm,CraigMillett,UP was awesome! Everyone should go see it.  But the stupid theatre didn't show the Pixar short film.,UP was awesome! Everyone should go see it. But the stupid theatre didn't show the Pixar short film.,پەرۆش
1957664259,thats بەڕاستی دادپەروەرانە نییە. مەبەستم ئەوەیە تۆ تەنها هەستە و بەو شێوەیە دەڕۆیت و تەنانەت ئاهەنگێکمان پێنادەیت بۆیە کاتێک دەگەڕێیتەوە یان ...,sadness,ChewChewTray,@ncremins thats not really fair. I mean you just up and leave like that and you dont even give us a party  So when you coming back or  ...,thats not really fair. I mean you just up and leave like that and you dont even give us a party So when you coming back or ...,دڵتەنگ
1957664536,لێرەوە ڕایدەگەیەنم کە بە فەرمی هاوینە دەبێت چونکە ئەمڕۆ AWESOME ە! بەڵام لەناو ئۆفیسێکی سارددا گیرم خواردووە,happiness,Ziliphar,I hereby proclaim it to officially be summer as it is AWESOME today! But I'm stuck inside a chilly office,I hereby proclaim it to officially be summer as it is AWESOME today! But I'm stuck inside a chilly office,بەختەوەر
1957664578,پەنجەی قاچم خراپتر لە پەنجەم کێشا. لە ئێستادا ئازاری هەیە تەنانەت بە سەهۆڵیشەوە,hate,crashedinlife,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it,ڕق
1957664609,ڕەنگە منیش هەمان شت بکەم,neutral,phoenixlove1987,@Quietjack I'm probably going to be doing the same thing,I'm probably going to be doing the same thing,ئاسایی
1957665077,- تەنها لە ساڵی نوێی کەمبۆدیادا چای بڵقم دەست دەکەوێت - ساڵانە تەنها جارێک &amp; کاتێک کە دەیکەم، زیاتر لە ١٠-١٥ خولەک لە ڕیزدا وەستاوم.,hate,lilpaowow,"@ShiGGaShay - I only get bubble tea during the cambodian new year - only once a year  &amp; when i do, i stand in line for over 10-15 min.","- I only get bubble tea during the cambodian new year - only once a year &amp; when i do, i stand in line for over 10-15 min.",ڕق
1957665404,سوپاس لە پزیشکانی ددان دەترسم.. وا دیارە دەبێت بەسەریدا زاڵ بم و بچم,neutral,Jewel_LiA,@Lucalexa thanks  scared of dentists.. looks like I am going to have to get over it and go,thanks scared of dentists.. looks like I am going to have to get over it and go,ئاسایی
1957665608,هەموو ئەو کەسانەم لەبیر کرد,worry,Shinybiscuit,@jackfaulkner I forgot all of those people,I forgot all of those people,نیگەران
1957666234,خەوتبوو... زووتر دەگەڕاینەوە ماڵەوە بەڵام بە هەڵە لە ڕێگای ماڵەوە بامبیمان کوشت,surprise,pegebernholt,sleeping... would've been home sooner but we accidentally killed bambi on the way home,sleeping... would've been home sooner but we accidentally killed bambi on the way home,سوپرایز
1957666935,دوێنێ شەو خۆشەویستترین شەوی بەسەر برد بەڵام بەهۆی بێتوانایی پزیشکەکانەوە لە ئاگادارکردنەوەم لە کاریگەرییە لاوەکییەکان تێکچوو. دووبارە بگەڕێنەوە بۆ تاقیکردنەوەی زیاتر.,happiness,missymarie_,had the lovliest night last night but was ruined by doctors inability to warn me of side effects. back again for more tests.,had the lovliest night last night but was ruined by doctors inability to warn me of side effects. back again for more tests.,بەختەوەر
1957666939,لە خەو هەڵسا و خۆر هەبوو! و پاشان دەستی کرد بە باران,surprise,aussyaa,Woke up and there was sun! And then it started to rain,Woke up and there was sun! And then it started to rain,سوپرایز
1957667820,ناتوانم وێنەی یارییە ئاگرینەکانی دارلینگ هاربەر بگرم چونکە بارانەکەی هەموو ئامێرەکانی کامێراکەی هەڵگرت بۆ ئەوەی لە هیچەوە کاربکات #fb,worry,neerav,cant take photos of Darling Harbour fireworks cause its raining  carried all my camera gear to work for nothing #fb,cant take photos of Darling Harbour fireworks cause its raining carried all my camera gear to work for nothing #fb,نیگەران
1957668005,تازە لە خەو هەڵسام، و سکم ئازاری هەیە هەمیشە شتێک لە مندا هەڵەیە :S,worry,justlisa89,"just woke up, and my tummy hurts  there's always something wrong with me :S","just woke up, and my tummy hurts there's always something wrong with me :S",نیگەران
1957668210,سڵاو شارۆن ساڵی ڕابردوو بیرتم کرد لەسەر فاکتەری x ـمان!! وەرەوە!! جار,love,samanthajulia,@MrsSOsbourne Hi Sharon Missed you on our x factor last year!!  Come Back!! x,Hi Sharon Missed you on our x factor last year!! Come Back!! x,خۆشەویستی
1957668214,3-4 کاتژمێر خەوتن دوێنێ شەو بەزەحمەت کاردەکات,neutral,CraigMarr,3-4 hours sleep last night  barely functioning,3-4 hours sleep last night barely functioning,ئاسایی
1957668465,پێدەچێت 60 خولەک کاتی چاوەڕوانی بێت دەبێت ئێستا پەیوەندی بە ژنەکەوە بکەم,worry,svijayak,Seems like 60 min wait time  should I call the wife now,Seems like 60 min wait time should I call the wife now,نیگەران
1957668997,تەنها بە پەنیر دزی ناوی بردم. دڵتەنگی کردم,sadness,foxcek,@tahninial just called me a cheeseburglar. He made me sad,just called me a cheeseburglar. He made me sad,دڵتەنگ
1957669145,دڵخۆش نەبوو هەڵبژاردنێکی گەورەی بەدەستهێنا بۆ ئەوەی بیکات,worry,magicswebpage,Not happy got a big choice to make,Not happy got a big choice to make,نیگەران
1957669293,بێزاربوون بە دانیشتن لە ژووری هۆتێلەکە بە درێژایی ڕۆژ,sadness,ria_das,Getting bored sitting at the hotel room the entire day,Getting bored sitting at the hotel room the entire day,دڵتەنگ
1957669387,ئەمڕۆ هەینی ڕابردوو natsmith88 ە,neutral,becca_caddy,It's natsmith88 last Friday today,It's natsmith88 last Friday today,ئاسایی
1957669715,"Uuu, am din nou PR 4. Yeey، ئێستا ئەندامی نێرینەم گەورەترە! ... ... ...",surprise,GeoAtreides,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ...","Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ...",سوپرایز
1957670571,من باش دەبم کاتێک ئەمڕۆ جارێکی تر چوومەتە لای drs و وتارەکەم تەواو کرد x howre you؟؟ جار,hate,Ediesedgwick83,@Sarahies I will be ok when I have been to the drs again today and got my essay done  x howre you?? x,I will be ok when I have been to the drs again today and got my essay done x howre you?? x,ڕق
1957670920,هەممم... پێویستە بچم ئامێرێکی کات دروست بکەم بۆ ئەوەی بچمە پێشەوە بۆ کاتژمێر 12:00 خودا من نابغە.. Oh yeh i dont no how too... x,neutral,HannahJ98,Hmm... I should go make a time machine to go forward to 12:00 God im genius.. Oh yeh i dont no how too...  x,Hmm... I should go make a time machine to go forward to 12:00 God im genius.. Oh yeh i dont no how too... x,ئاسایی
1957671446,پێموانییە ماستەر کلینز بۆ ئەو گەشتیارانە بووبێت کە هەست بە خراپیی دەکەن....,neutral,miawoods2005,I don't think the Master Cleanse was intended for travelers  feeling gross....,I don't think the Master Cleanse was intended for travelers feeling gross....,ئاسایی
1957671827,خخخ چی!! لەکوێیە!,neutral,lisaxjbx3,@daniellemhicks lol what!! where is it!,lol what!! where is it!,ئاسایی
1957671999,سڵاو ئان! من بەخەبەر بووم 2 هەوڵبدە 2 ڕێکخستن 4 هەندێک NYC Archies 2 بەدەستهێنانی tix 2 کۆنسێرتەکە. کاتژمێر ٢.٣٠ کەوتە دەرەوە بەڵام تەنها کاتژمێر ٥ی بەیانی خەوی لێکەوت,worry,Larissa_SG,@Anne_A4L Hey Anne! I stayed up 2 try 2 arrange 4 some NYC Archies 2 get tix 2 the concert. Logged off @ 2.30 but only fell asleep @ 5am,Hey Anne! I stayed up 2 try 2 arrange 4 some NYC Archies 2 get tix 2 the concert. Logged off 2.30 but only fell asleep 5am,نیگەران
1957672003,چەورترین لێدانەکانی کۆمپانیای Bumping Air Supply,happiness,wizdomlakers,Bumping Air Supply's Greastest Hits,Bumping Air Supply's Greastest Hits,بەختەوەر
1957672274,ئیمەیڵێکم سەبارەت بە بۆنەیەکی زانستی فێنک لە کانبێرا نارد، هاوڕێیەکم پێی وابوو لە سیدنییە و بە پێ ڕۆیشت بۆ شوێنێکی هەڵە,neutral,IanWoolf,"I forwarded an email about a cool science event in Canberra, and a friend thought it was in Sydney and trekked out to the wrong place","I forwarded an email about a cool science event in Canberra, and a friend thought it was in Sydney and trekked out to the wrong place",ئاسایی
